,beta,cum return,rtn mean,rtn std
CSTB2002,9.917132161168587,-0.5787234042553191,9.738576082351496e-05,0.11765641972080047
CSTB2003,7.208326301064885,-0.8090909090909091,-0.0053485068668838506,0.16977504580460678
CSTB2004,9.138313013735472,-0.5021459227467812,-0.007103641085561158,0.0918748058212242
CSTB2005,6.3943289293483625,-0.6310679611650485,-0.01639101911920881,0.07664797159758839
CSTB2006,5.005597738420896,-0.4545454545454545,-0.011246455439717884,0.05604401605211157
CSTB2007,1.8631734859758036,0.04504504504504481,0.0038558333179273224,0.04486234788432802
CSTB2008,3.4256753226205765,-0.02659574468085102,-0.003789848997566588,0.040968103360610575
CTCB2003,6.501839249927806,-0.9088235294117647,-0.02187881018151534,0.12396826836838006
CTCB2005,9.526368745889041,-0.376425855513308,-0.002273425011497826,0.10358379560992038
CTCB2006,7.930676645045981,-0.07729468599033817,0.002530983060577302,0.08716457673030845
CTCB2007,2.5728903455019587,0.3577235772357723,0.017920475948225174,0.0742532039150918
CVHM2001,9.80921110151509,-0.6161971830985915,-0.0005378960916407611,0.1204053201054657
CVHM2002,9.358956376355428,-0.11599511599511592,0.0024804187538069104,0.0975755941517342
CVHM2003,7.117953676622486,-0.053030303030303094,0.0020763175169345874,0.07814891379004116
CVHM2004,9.099152409354167,-0.7422680412371134,-0.02406907258965479,0.10553142664886353
CVHM2005,1.1529196543990072,-0.19354838709677413,-0.008368703682549893,0.05427105208453379
CVHM2006,1.455706438209368,-0.21111111111111114,-0.019073764532923736,0.032189231976870104
CVIC2001,7.144534464389681,-0.8777777777777778,-0.009322365539579911,0.11907870853171339
CVIC2003,8.955510715038372,-0.7555555555555555,-0.019685855225955985,0.13029627228730978
CVIC2004,3.4815820543075535,0.04347826086956519,0.005267377317951326,0.0698978112457999
CVJC2001,2.31381361578067,-0.84,-0.0031290739250967353,0.17196907144958984
CVJC2003,7.065977007564781,-0.9145299145299145,-0.04866390411872536,0.16508167510283073
CVJC2004,0.6333593647445844,-0.05681818181818188,-0.003039781004699038,0.048984355009413456
CVNM2002,10.97107971863342,-0.24598930481283432,0.004621528418350512,0.11723211478274996
CVNM2004,5.668220936861779,0.05874409182984475,0.003764091126914752,0.07391792149207273
CVNM2005,6.864257286205398,0.09442060085836901,0.004226724675623786,0.07300465991599621
CVNM2006,-4.443731919702069,-0.631578947368421,-0.018559520096761525,0.149609276003395
CVNM2007,5.033569266472397,-0.21578947368421053,-0.003195585846625092,0.06378474146300393
CVNM2008,0.731998662005745,0.33333333333333326,0.01423755412686719,0.04778784769013326
CVNM2009,0.7856551720867018,0.03508771929824572,0.0070605286347575165,0.05562381489900361
CVPB2006,12.521992778386037,-0.4965986394557823,-0.002537075516233404,0.1324223052582215
CVPB2007,13.994873421068586,-0.3537414965986395,0.0020334706748586164,0.139166410984047
CVPB2008,4.05486329712215,0.19565217391304346,0.013093609051043661,0.09071134496306615
CVPB2009,2.048278635058539,-0.07727272727272738,-0.012114657261672768,0.05326626146772672
CVRE2001,11.521992507560027,-0.9798657718120806,-0.015202957291837297,0.14240579866000697
CVRE2003,9.443594923255148,-0.7967914438502675,-0.0034942212861786962,0.13343823371837824
CVRE2005,9.561200546372328,0.02298850574712641,0.007396292541887606,0.11907402319364507
CVRE2006,7.611912527459275,0.035211267605633756,0.004783624003347762,0.09127221226028086
CVRE2007,4.86669129229002,-0.3873873873873874,-0.007326528221282453,0.06348374375508808
CVRE2008,1.9688170098084787,0.18518518518518512,0.00932226511482181,0.05744294900654214
CVRE2009,0.799000776723751,0.0736842105263158,0.005755430100372035,0.04686593356335885
E1VFVN30,0.6920099553080273,0.48709677419354835,0.0009497925755513119,0.030735614514517062
FUESSV30,0.4722924856685267,0.02300000000000013,0.0014716230084421897,0.01027058736579695
FUESSV50,1.0204110150629062,0.008333333333333304,0.00014247088533777503,0.01578509683727776
FUESSVFL,0.5181666223821928,-0.027027027027026973,2.1580990077857268e-05,0.022385349996312098
FUEVFVND,1.471524059628496,0.22857142857142865,0.002656247108286464,0.021726093050462605
FUEVN100,0.2878653763963704,-0.13078149920255178,-0.0033268910587952944,0.03365575950214042
PHC,0.6110945539677523,-0.18973768704186111,-0.000321607773433663,0.015103431111518335
VMD,0.27595289525723393,0.08079731962264747,0.0007775208311962604,0.03700635629389883
TRC,0.49909883525741905,0.9628320142934432,0.0007493927575833152,0.020131350336097788
MDG,0.2331728689762496,2.137557109043871,0.002018715097074872,0.040399915519062086
CVJC2002,6.387898127146307,-0.5499999999999999,-0.009138780663706714,0.09347062087814637
TTE,-0.3247928257607858,-0.1903271078484292,0.0002635041263264591,0.052305326591425914
S4A,0.2854375416425242,1.4238907240424963,0.0012747360011706348,0.022998863496942856
EMC,0.3412374283135648,0.3579767909421183,0.0016397136883723488,0.050821091555910365
VNAll-INDEX,0.9154797286794336,0.4821277222979694,0.0004444797548340577,0.010972903584648556
CMSN2009,,0.0,,
CVRE2010,,0.0,,
TDW,0.2101712503541207,0.5741531056291715,0.0016148183716880192,0.046357728805228766
CMBB2005,5.137912280432561,-0.7637795275590551,-0.01178949442235064,0.12261844013380603
FUCTVGF1,-0.02392921582726502,0.45829759074532506,0.00289014427218075,0.043452873838888954
FUCTVGF2,1.5322837436942593,-0.23680000000000012,-0.005908792293862992,0.053014147960115464
CMSN2004,9.427304321458024,-0.9882352941176471,-0.045991149833298266,0.14759568851842605
CVNM2003,7.919139680728977,0.09465020576131677,0.004404331886295417,0.07873852164937473
TIX,0.4555517344617927,0.8872434921553578,0.0022079070534232028,0.04960342732864451
HRC,-0.011605575251706619,0.4657079646017701,0.001094677806329404,0.03676662002439384
CPNJ2004,17.649028753287837,-0.9807692307692307,-0.0450009921255244,0.18543396600154155
CTCB2004,11.65947669647999,-0.37810945273631835,-0.0020901945803378126,0.10535314432931701
CVPB2005,14.706461318254586,-0.6360153256704981,-0.0070537661477771945,0.13440750161128545
DIC,0.5355713481545614,-0.8450592885375494,-0.0011315299824322998,0.027894233666197008
CFPT2004,13.081543314506584,-0.25835866261398177,0.004450875571138129,0.1324742316952272
CMBB2002,16.117838547610887,-0.991304347826087,-0.04462171873125189,0.16927979558015113
CFPT2002,14.33205778324844,-0.9897435897435898,-0.01781368090050161,0.20215009690917152
CVPB2003,17.4614551074321,-0.9053333333333333,-0.005643571865122796,0.18781147315363572
CHPG2007,7.582351604652151,0.4937888198757763,0.014873242961537754,0.10951151019230795
CMSN2003,8.13637978793926,-0.9770642201834863,-0.06123483056540187,0.21388073503876937
CVIC2002,10.406539514300825,-0.9772727272727273,-0.040814611882702405,0.32049929804445537
CVRE2004,15.741592242318093,-0.9538461538461539,0.028745459995942566,0.6186633122569907
CMWG2002,14.749547903125183,-0.9931972789115646,-0.023027980292384898,0.21614806725064553
CFPT2005,5.780716558413872,-0.2574850299401197,-0.003861747943592622,0.0847030467211092
CMBB2004,13.505140730653396,-0.8875,-0.03493479283047078,0.15984356878171843
CREE2002,12.481376880004275,-0.9855595667870036,-0.06199180954768445,0.1709234061250677
CHPG2001,25.616521723634143,-0.3709677419354839,0.037950428528250174,0.3446118705546012
CFPT2001,16.686616448390097,-0.9347826086956522,-0.007497452488889027,0.21356974573286516
CMBB2001,17.409610287667093,-0.9947368421052631,-0.03149437111785405,0.2038774036615558
CMWG2001,10.336843825625207,-0.9950980392156863,-0.0173982634106236,0.28399396861599946
CREE2001,14.443995092030661,-0.990990990990991,-0.028754845408752075,0.19584533495784268
CTCB2001,28.438688037616508,-0.9948979591836735,0.008110130721542189,0.3869791583646938
CVNM2001,-11.36161824993058,-0.9940119760479041,0.1663843388714194,1.6711225048506992
CVPB2001,16.256128998387197,-0.6045627376425855,0.0056109366820352264,0.18035082889756363
CVRE2002,9.646239620302074,-0.992,0.00661427765842486,0.3435426416077097
LMH,0.8571572652490116,-0.9400750293468179,-0.006063484895285181,0.03627541828391231
CDPM2001,8.524842069632301,0.05263157894736836,0.017292595170751365,0.1950009565147256
CGMD2001,9.520227044839498,-0.9821428571428571,-0.015527343495401687,0.2340347406161132
CHDB2001,15.201315404935015,-0.990909090909091,-0.013759950751964501,0.28989285905468554
CROS2001,13.089669468457924,-0.9821428571428571,0.003943690474156707,0.3134521150515711
CSTB2001,12.848412292579361,-0.45138888888888884,0.014752153902899051,0.2521359473545155
CFPT1908,13.60704993407316,-0.9154929577464789,0.1367003257870559,1.5003027217882583
CREE1905,19.340094472104823,-0.9954337899543378,-0.01874068151178954,0.3188395829847069
CHPG2004,24.39168436266154,1.71,0.04650365043349783,0.25246907213161823
CMWG2004,32.1364366042074,-0.9978494623655914,-0.0064690818257640585,0.4379933668873259
CTCB1902,15.731930622417991,-0.9235807860262009,-0.00406995265076877,0.23698175839278138
HTT,0.056666011320568616,-0.9543046357615894,-0.0037663838876436325,0.03283332258215895
HVG,0.8639352575261089,-0.5792032915653638,-0.00015271304649501307,0.03443352927343637
CHPG1909,10.694627260833679,-0.9818181818181818,-0.023697997372092626,0.17180598762799218
CMSN1902,6.851332368093791,-0.9878048780487805,-0.012614054104248922,0.2485271392335806
CVIC1903,14.346053359095617,-0.993006993006993,-0.03506808855167031,0.16903947437701444
CVRE1903,9.487118616720554,-0.9923076923076923,-0.02620886324992586,0.22322541249229905
CHDB2004,33.47457158788704,-0.99,0.0011444500918185306,0.47027258556597495
CTCB2002,36.39322927771411,-0.9733333333333334,0.011391145086797269,0.48597187593397917
CVPB2004,78.53747167700345,-0.9226804123711341,0.20899231684854613,1.2744114472127295
CHPG2003,20.60328188237152,-0.9789473684210527,-0.03475046754870782,0.27624169641546586
CGMD1901,11.283262747126988,-0.9930555555555556,0.02252833398428775,0.4395094573292581
CVNM1905,10.668477812926522,-0.9951456310679612,-0.01805102053066234,0.2599431213640537
CMWG2003,5.818664980317451,-0.9936305732484076,-0.06076084251332933,0.23952209153438953
CPNJ2001,37.010479377134786,-0.9935483870967742,-0.017810437493763938,0.39735062840097646
CFPT1905,9.337182946698878,-0.9872298624754421,-0.02088028247713708,0.18431663417770258
CHPG1907,47.781825249377796,-0.9600997506234414,0.07536790249786157,1.0126407005699813
CMBB1903,11.483528336286515,-0.9975369458128078,-0.02948501595860107,0.2125016795808538
CREE1903,19.919561006605583,-0.996969696969697,-0.012655480610924535,0.2833578225920831
CVHM1902,-78.7936446502027,-0.9981024667931688,0.13042341804594346,1.7976360187922484
CVIC1902,15.886921459501266,-0.9990147783251232,-0.021606108295372264,0.2896287382882565
CVJC1902,13.611376177830131,-0.9987460815047022,-0.024809208835732056,0.2217986712015951
CVNM1903,7.613663092730241,-0.9993057965984034,-0.03305736787441292,0.23073920890933
CHDB2002,19.256293828975533,-0.9945945945945946,-0.07821805580362401,0.2697113491553879
CFPT1906,7.046738721803444,-0.994475138121547,-0.03452167729509465,0.15297481392191448
CMBB1905,11.260154592226858,-0.994413407821229,-0.035930064433390405,0.14803670449824863
CMWG1907,5.0114316842717646,-0.9952380952380953,-0.03202632439672669,0.18437042848206828
CVNM1904,11.639185235030087,-0.9952380952380953,-0.027994688075647922,0.2053161385069906
CVPB2002,42.38551627336557,-0.9952380952380953,-0.048053971763574434,0.41487392409077695
CVRE1902,14.03994678861199,-0.9925373134328358,0.013112205844236908,0.5480783435490777
CVNM1902,6.503165863898219,-0.9963235294117647,-0.04120243222581643,0.13145780278610705
CMSN1903,-13.685960383543403,-0.9933333333333333,-0.01806551792766157,0.43223949350554913
CVHM1903,13.84181389317756,-0.993103448275862,-0.0930105890059857,0.19480312992815782
CVRE1904,12.209606600634206,-0.9938271604938271,-0.10445398347155824,0.18216495551365589
CVNM1906,13.865034183113758,-0.996042216358839,-0.0859115734479625,0.26442752466041786
CVPB1901,5.6260099430059896,2.112244897959184,0.03282738525794195,0.09382480074159476
CVJC1901,4.509118196162351,-0.9927272727272727,-0.04271934905803108,0.15300643872015357
CSBT1901,7.992085890540472,-0.9833333333333333,-0.07610917316759133,0.27081605632532413
CNVL1901,4.401579452157949,-0.996551724137931,-0.05426580305964765,0.13109900637910374
CVHM1901,4.974340883824307,-0.9976133651551312,-0.044580384574485855,0.15490066597433544
CHPG1908,1.0341267236491323,0.40963855421686746,0.0108823056162077,0.07716049714394754
CMBB1904,2.606576801735901,-0.8840125391849529,-0.02874949739540807,0.12224009685330572
CPNJ1902,1.297461386883551,-0.02183406113537112,0.0029396691669359653,0.08383529380935746
CREE1902,1.473256508276072,-0.868421052631579,-0.030489419381854125,0.08061690727257072
CTCB1901,3.5740877710308476,-0.9575757575757575,-0.0455492364395572,0.13599965513505557
CDPM1901,0.6277939724502037,-0.9951923076923077,-0.05791068095087851,0.14736169465745025
CFPT1907,2.5297754994959574,-0.4719101123595506,-0.008591234994648901,0.09542697650349528
CMBB1906,1.401435690500993,-0.7638888888888888,-0.027588389155564812,0.06378198887719642
CREE1904,1.6530981198254704,-0.6036585365853658,-0.014175846386840123,0.10137550238025875
CSTB1901,2.1586791124991964,-0.9938650306748467,-0.055542741526186434,0.1295132563863928
CFPT1903,0.8106879903159404,0.8202080237741456,0.007451053625153243,0.07015140380786207
CHPG1905,1.112806330552046,-0.946875,-0.0161545394724072,0.1235298933438393
CMWG1904,1.0482238180374783,0.1793814432989691,0.0025537668320936894,0.04816226724682861
CMWG1903,1.2399194259328632,-0.0718562874251496,0.0009337750014089196,0.05661111129445026
CMBB1902,1.6109740778768937,-0.4746376811594203,-0.0025124492987181964,0.07579098515640277
CMWG1906,3.490256924535306,-0.9866666666666667,-0.06396985959090577,0.14907126245680974
CVNM1901,0.7969552808795481,-0.9918032786885246,-0.028606118465042896,0.1547886637859118
CHPG1902,2.0105893135907418,-0.9876543209876543,-0.027240486223662215,0.14013595551581456
CMWG1902,1.4742307348068553,0.5727554179566563,0.006435808829838088,0.07466261540425921
CMWG1905,2.307348384660539,-0.6004993757802746,-0.01613127053223898,0.07963567716963849
CFPT1904,1.097569225691891,0.14018691588785037,0.00553473206455398,0.07910164268370024
CREE1901,1.3488161804064425,-0.9583333333333334,-0.042794666027539806,0.1647031919616574
CHPG1906,1.0208037348156955,-0.98,-0.05439853101180667,0.19887782380084384
CMSN1901,5.372770858754222,-0.5375722543352601,0.4533752273087434,3.60935127331954
CVIC1901,0.39914037606198643,-0.9683794466403162,-0.05153030890224903,0.16985490880586476
CVRE1901,2.5777638739811546,-0.9931506849315068,-0.07548684083202332,0.1727130389944516
CFPT1902,1.0382682325829176,1.4579999999999997,0.019602242452646426,0.07341688611925515
CHPG1904,0.5845532134892728,-0.9260869565217391,-0.008044632368517537,0.4090243092743062
CMBB1901,1.3727854445725214,0.1464646464646464,0.004358452608928605,0.06074800324877715
PPI,0.6362164004756194,-0.9090909090909091,-0.002067505403836314,0.03256854800068851
CHPG1903,3.4922093018257314,-0.9833333333333333,-0.060979593313659416,0.15720503603271857
CFPT1901,1.9452882590735294,0.7407407407407407,0.01646782438113371,0.11342441826251506
CHPG1901,3.5262555603241417,-0.9112903225806451,-0.03914615210971988,0.12839534169832573
CPNJ1901,2.37603634840702,-0.5847953216374269,-0.011537972599617414,0.11329508274627013
CMWG1901,2.3864212237884357,1.696153846153846,0.024881022763165672,0.10034492856823382
VNALL-INDEX,0.6203988226938775,-0.013206960845245419,-0.0025113475969268384,0.019029679867461805
VNXALL,0.8476649997441539,0.284396338070912,0.0005549982760962113,0.013323675502074396
HN0-INDEX,,0.0,0.0,
STT,0.030464702978213316,0.36250000000000004,0.00182801692549702,0.04643485053474344
TV1,0.022478959134416325,0.10694822888283362,0.000687873540828927,0.031531105112023484
CDO,0.29687323782658553,-0.9301455179158364,-0.0034738674170805652,0.030088232687997596
KSA,0.37517711327705144,-0.8913043478260869,-0.00276820762237397,0.0336439569365669
KHA,0.11908013107614797,0.050832625922283325,0.0006151567051075977,0.03274464297299667
BCI,0.1787812355940609,1.257421475136038,0.001445414611345136,0.014597888573981817
VPK,5.217697942411681,-0.07925072046109516,-0.015968618721793337,0.031665674037156546
VHG,33.1608083890919,-0.4013605442176871,-0.08790343640255656,0.13896408111089611
TIE,1.2618659941437393,-0.03356481481481488,-0.0031574581413569723,0.09879909954576335
KSH,15.822495598582416,-0.1294642857142858,-0.02548257886150416,0.06550253896321159
ICF,51.24540730271857,-0.0976744186046512,-0.009758145604821522,0.1934015471059358
KAC,35.17368403751667,-0.2427630516322391,-0.0848668622201566,0.09810020175342672
HLG,16.31865951782806,-0.11914893617021283,-0.04034150058855949,0.05492677532599418
CMT,8.170924257345023,-0.014851485148514865,-0.00340446791834359,0.029491452787453763
AGF,27.605820698981194,-0.20879120879120872,-0.05195041746174209,0.10771677488451713
TIC,0.07070508271446449,0.37473638567514844,0.00098227586949572,0.019854198019826443
BHS,0.4869457134950551,0.8438896013007802,0.001559602679696022,0.025205614102075856
CYC,0.4287113761149894,-0.33333333333333337,-0.00041338657829270145,0.048246247634512046
VNA,-0.010009093059323796,-0.6444444444444445,-0.0019824033309728583,0.03723717074774737
E1VFVN31,,-0.030927835051546282,-0.014903630658897327,0.05182068970147949
BGM,0.5987413983617378,-0.7212121212121212,-0.002522542945517251,0.03981074327237321
VNH,0.5099364550913673,0.1499999999999999,0.002083204845186737,0.05865125127199775
ATA,0.14911711018835602,-0.7678571428571428,-0.0031126810396676697,0.04665618098533955
VNX-ALL,,0.0,,
KSS,0.5837294701364983,-0.2727272727272727,4.419081442156714e-05,0.06026508317551997
GTT,,0.0,,
PXL,,-0.19999999999999996,-0.19999999999999996,
VLF,,-0.07692307692307698,-0.07692307692307698,
E1VFVN32,,0.0,,
VTF,-0.2997252067471204,0.03125,0.002144712863847704,0.042283203156879834
BT6,0.23551028030090576,-0.06779661016949157,-0.0010296368974401196,0.0244060667672387
NHS,0.11821031632722853,0.012820512820512997,0.0006407510195063682,0.02176380577743295
TTP,0.5674154006483252,0.04950495049504955,0.00290509045273665,0.03868612012978782
SEC,0.23216275223059213,-0.015873015873015817,-0.0017086648891110581,0.012318589260649734
PTK,,,,
KTB,,,,
VPL,,,,
HNX-INDEX,0.8089558125595737,0.6383424506447661,0.00045407123129472205,0.010814532130429377
VNINDEX,1.0000000000000004,0.5819414056246333,0.00042440880591179355,0.01063243463967781
HNX-Index,,,,
